item_key,title,authors,year,source,doi,decision,reason,model,prompt_version,screened_at
10.1016/j.arth.2024.02.006,Development of a Machine-Learning Model for Anterior Knee Pain After Total Knee Arthroplasty With Patellar Preservation Using Radiological Variables,Maximiliano Barahona; Mauricio Guzmán; Sebastian Cartes; Andrés E Arancibia; Javier E Mora; Macarena Barahona; Daniel González Palma; Jaime Hinzpeter; C Infante; Cristián Barrientos,2024,The Journal of Arthroplasty,10.1016/j.arth.2024.02.006,borderline,"The study meets criteria 1 (TKA procedure) and 2 (ML method: Gradient Boosting Classifier), but criterion 3 is ambiguous—while the abstract mentions ""patient-reported outcomes were significantly better"" in those without AKP, it does not explicitly state that a validated PROM (e.g., KOOS, OKS, WOMAC) was the primary or key outcome being predicted by the ML model; the primary outcome appears to be AKP (a binary clinical outcome) predicted from radiological variables",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:35.805089+00:00
10.1097/corr.0000000000001852,Collection and Reporting of Patient-reported Outcome Measures in Arthroplasty Registries: Multinational Survey and Recommendations,Éric Bohm; Sarah Kirby; Elly Trepman; Brian R. Hallstrom; Ola Rolfson; J. Mark Wilkinson; Adrian Sayers; Søren Overgaard; Stephen Lyman; Patricia D. Franklin; Jennifer A. Dunn; Geke Denissen; Annette W‐Dahl; Lina Holm Ingelsrud; Ronald A. Navarro,2021,Clinical Orthopaedics and Related Research,10.1097/corr.0000000000001852,exclude,"This is a survey and recommendations paper (E4) describing current PROM collection practices across registries, not a study developing, validating, or benchmarking AI/ML models to predict PROMs (criterion 2 not met).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:36.281581+00:00
10.1007/s11548-024-03284-y,Artificial intelligence-based analysis of lower limb muscle mass and fatty degeneration in patients with knee osteoarthritis and its correlation with Knee Society Score,Kohei Kono; Tomofumi Kinoshita; Mazen Soufi; Yoshito Otake; Yuto Masaki; Keisuke Uemura; Tatsuhiko Kutsuna; Kazunori Hino; Takuma Miyamoto; Yasuhito Tanaka; Yoshinobu Sato; Masaki Takao,2024,International Journal of Computer Assisted Radiology and Surgery,10.1007/s11548-024-03284-y,include,"All three criteria are met: (1) study population underwent TKA for end-stage knee osteoarthritis; (2) AI-based methods were used to segment and analyze muscle groups from CT images; (3) the primary outcome includes the Knee Society Scoring System (KSS), which contains patient-reported outcome measures for functional activities and symptoms.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:37.130916+00:00
10.3389/fbioe.2025.1509200,AI-assisted direct anterior approach versus posterolateral approach in total hip arthroplasty: a retrospective cohort study based on artifact-reduced CT 3D reconstruction,Shanbin Zheng; Jiaqing Zhu; Zhiyuan Chen; Xun Cao; Tianwei Xia; Chao Zhang; Ji Shen,2025,Frontiers in Bioengineering and Biotechnology,10.3389/fbioe.2025.1509200,exclude,"The study uses AI for preoperative surgical planning and CT reconstruction (E2 — imaging AI), but does not develop or validate an ML model to predict patient-reported outcomes; instead, it compares surgical approaches using AI-assisted planning as a tool, with PROMs (WOMAC, Harris Hip Score, VAS) as secondary descriptive outcomes rather than the primary prediction target of an ML model.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:37.824661+00:00
10.1038/s41591-022-01781-8,Patient reported outcome assessment must be inclusive and equitable,Melanie Calvert; Samantha Cruz Rivera; Ameeta Retzer; Sarah Hughes; Lisa Campbell; Barbara Molony-Oates; Olalekan Lee Aiyegbusi; Angela M. Stover; Roger Wilson; Christel McMullan; Nicola Anderson; Grace Turner; Elin Haf Davies; Rav Verdi; Galina Velikova; Paul Kamudoni; Muslim Abbas Syed; Adrian Gheorghe; Daniel O’Connor; Xiaoxuan Liu; Albert W. Wu; Alastair K. Denniston,2022,Nature Medicine,10.1038/s41591-022-01781-8,exclude,"E4 — This appears to be an editorial or commentary on PROM assessment principles rather than a study developing, validating, or benchmarking AI/ML models to predict PROMs following TKA or THA; no abstract available to confirm study type or data.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:37.986152+00:00
10.1016/j.eclinm.2025.103545,"Shared decision making using digital twins in knee osteoarthritis care: a randomized clinical trial of an AI-enabled decision aid versus education alone on decision quality, physical function, and user experience",Prakash Jayakumar; Paul J. Rathouz; Eugenia Lin; Zoe Trutner; Lauren M. Uhler; John P. Andrawis; Karl Koenig; Joel Tsevat; Kevin J. Bozic,2025,EClinicalMedicine,10.1016/j.eclinm.2025.103545,borderline,"The study uses AI to generate digital twins and personalized predictions for TKA decision-making, but the abstract does not clearly specify whether the primary AI/ML model directly predicts PROMs (criterion 3) or whether PROMs are only secondary outcomes used to evaluate the decision aid's impact on decision quality; the KOOS JR appears to be a secondary outcome measured post-intervention rather than the primary prediction target of the AI model.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:38.022046+00:00
10.1016/j.arth.2022.08.014,Should We Aim to Help Patients “Feel Better” or “Feel Good” After Total Hip Arthroplasty? Determining Factors Affecting the Achievement of the Minimal Clinically Important Difference and Patient Acceptable Symptom State,Graham S. Goh; Saad Tarabichi; Colin M. Baker; Qudratullah S. Qadiri; Matthew S. Austin,2022,The Journal of Arthroplasty,10.1016/j.arth.2022.08.014,borderline,"No abstract available to assess whether the study develops/validates AI/ML models (criterion 2) for predicting PROMs after THA (criteria 1 and 3 appear relevant based on title), making it impossible to confirm all three criteria are met from the title alone.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:38.884804+00:00
10.1007/s10278-018-0098-3,Applying Densely Connected Convolutional Neural Networks for Staging Osteoarthritis Severity from Plain Radiographs,Berk Norman; Valentina Pedoia; Adam Noworolski; Thomas M. Link; Sharmila Majumdar,2018,Journal of Digital Imaging,10.1007/s10278-018-0098-3,exclude,"E4 — no abstract available to assess whether the study meets the three required criteria (TKA/THA procedure, AI/ML method for PROM prediction, and PROM outcome); title suggests imaging-based staging rather than PROM prediction.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:39.353745+00:00
10.29007/lj2j,Standard Cruciate-Retaining Total Knee Arthroplasy Implants Can Reproduce Native Kinematics,David Leandro Dejtiar; Laura Bartsoen; Mariska Wesseling; Roel Wirix-Speetjens; Jos Vander Sloten; Marı́a Ángeles Pérez,2020,EPiC series in health sciences,10.29007/lj2j,exclude,"E2 — While an artificial neural network is mentioned, it is used for biomechanical simulation and optimization of implant positioning, not for predicting patient-reported outcomes (PROMs); the study's primary outcome is kinematic accuracy (RMSE of tibiofemoral kinematics), not a validated PROM such as KOOS, OKS, or WOMAC.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:39.408921+00:00
10.7759/cureus.55832,"A Gender-Bias-Mitigated, Data-Driven Precision Medicine System to Assist in the Selection of Biological Treatments of Grade 3 and 4 Knee Osteoarthritis: Development and Preliminary Validation of precisionKNEE",Nima Heidari; Stefano Olgiati; Davide Meloni; James Parkin; Brady Fish; Mark Slevin; Leonard Azamfirei,2024,Cureus,10.7759/cureus.55832,exclude,"This study does not meet criterion 1 (procedure) because it focuses on microfragmented adipose tissue (MFAT) treatment for knee osteoarthritis as a non-surgical alternative to delay TKR, rather than predicting outcomes in patients who have undergone TKA/THA; TKR is mentioned only as a comparator/alternative, not as the procedure the study population received.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:39.744107+00:00
10.1016/j.joca.2020.02.481,Use of clinical and imaging features of osteoarthritis to predict knee replacement in persons with and without radiographic osteoarthritis: the most study,S. Reza Jafarzadeh; David T. Felson; Michael C. Nevitt; J. Torner; Cora E. Lewis; Frank W. Roemer; Ali Guermazi; Tuhina Neogi,2020,Osteoarthritis and Cartilage,10.1016/j.joca.2020.02.481,exclude,"E4 — no abstract available to assess whether all three criteria (TKA procedure, AI/ML method, PROM outcome) are met; cannot reliably determine if study predicts PROMs versus clinical outcomes like surgery indication.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:40.284044+00:00
10.1007/s12178-024-09893-z,Artificial Intelligence for Clinically Meaningful Outcome Prediction in Orthopedic Research: Current Applications and Limitations,Seong J. Jang; Jake Rosenstadt; Eugenia Lee; Kyle N. Kunze,2024,Current Reviews in Musculoskeletal Medicine,10.1007/s12178-024-09893-z,borderline,No abstract available to assess whether the paper develops/validates AI/ML models predicting PROMs specifically for TKA/THA patients; full text review needed to determine relevance against all three criteria.,claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:40.598988+00:00
10.1016/j.knee.2024.11.007,Machine learning is better than surgeons at assessing unicompartmental knee replacement radiographs,Shihfan Jack Tu; Sara Kendrick; K. Saravanan; Christopher Dodd; David W. Murray; Stephen Mellon,2024,The Knee,10.1016/j.knee.2024.11.007,exclude,"E1 — The study population underwent unicompartmental knee replacement (UKR), not total knee arthroplasty (TKA) or total hip arthroplasty (THA), which are the specified procedures for this review.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:41.360628+00:00
10.1001/jamanetworkopen.2023.31301,Electronic Patient-Reported Outcome Monitoring to Improve Quality of Life After Joint Replacement,Viktoria Steinbeck; Benedikt Langenberger; Lukas Schöner; Laura Wittich; Wolfgang Klauser; Martín Mayer; David Kuklinski; Justus Vogel; Alexander Geißler; Christoph Pross; Reinhard Busse,2023,JAMA Network Open,10.1001/jamanetworkopen.2023.31301,exclude,"E2 — This study does not develop, validate, or benchmark any AI or ML model. It is a randomized clinical trial testing the effectiveness of PROM monitoring with automated alerts based on prespecified thresholds, which is a clinical intervention study, not an AI/ML prediction model study.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:41.528911+00:00
10.1051/sicotj/2021025,Advances and innovations in total hip arthroplasty,Andreas Fontalis; Jean-Alain Epinette; Martin Thaler; Luigi Zagra; Vikas Khanduja; Fares S. Haddad,2021,SICOT-J,10.1051/sicotj/2021025,exclude,"This is a review/opinion piece (E4) that discusses technological advances in THA but does not develop, validate, or benchmark AI/ML models to predict patient-reported outcomes.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:42.510339+00:00
10.1097/corr.0000000000002994,Who Benefits From Hip Arthroplasty or Knee Arthroplasty? Preoperative Patient-reported Outcome Thresholds Predict Meaningful Improvement,Benedikt Langenberger; Viktoria Steinbeck; Reinhard Busse,2024,Clinical Orthopaedics and Related Research,10.1097/corr.0000000000002994,exclude,"This study meets criteria 1 (THA and TKA procedures) and 3 (PROM outcomes including HOOS-PS, KOOS-PS, EQ-5D-5L, pain VAS), but fails criterion 2 because it uses only statistical methods (anchor-based change difference method, Youden index optimization) with no AI or machine learning models to predict PROMs.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:42.628271+00:00
10.1097/corr.0000000000002857,Defining Patient-relevant Thresholds and Change Scores for the HOOS JR and KOOS JR Anchored on the Patient-acceptable Symptom State Question,Mihir S. Dekhne; Mark Alan Fontana; Sohum Pandey; Daniel A. Driscoll; Stephen Lyman; Alexander S. McLawhorn; Catherine H. MacLean,2023,Clinical Orthopaedics and Related Research,10.1097/corr.0000000000002857,exclude,"This study does not develop, validate, or benchmark any AI or machine learning models (criterion 2 not met). It uses receiver operating characteristic curve analysis and stratified statistical analyses to establish MCID and PASS thresholds for PROMs, which is purely statistical methodology without any ML component (exclusion code E2).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:43.439300+00:00
10.1002/ksa.12143,Higher satisfaction and function scores in restricted kinematic alignment versus mechanical alignment with medial pivot design total knee arthroplasty: A prospective randomised controlled trial,Max Ettinger; Lars-René Tuecking; Peter Savov; Henning Windhagen,2024,Knee Surgery Sports Traumatology Arthroscopy,10.1002/ksa.12143,exclude,"This study meets criteria 1 (TKA procedure) and 3 (PROM outcomes including Oxford Knee Score, WOMAC, FJS), but fails criterion 2 as it is a randomized controlled trial comparing two surgical alignment techniques using traditional statistical analysis with no AI or machine learning models developed, validated, or benchmarked (E2).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:44.236726+00:00
10.1097/corr.0000000000000787,Editor’s Spotlight/Take 5: Can Machine Learning Algorithms Predict Which Patients Will Achieve Minimally Clinically Important Differences From Total Joint Arthroplasty?,Seth S. Leopold,2019,Clinical Orthopaedics and Related Research,10.1097/corr.0000000000000787,exclude,"This is an Editor's Spotlight editorial and interview commentary (E4 — wrong study type), not a research paper presenting original data or methods. While it discusses a machine learning study predicting PROMs after TKA/THA, the document itself is editorial content describing another paper rather than presenting the actual study.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T14:50:44.360101+00:00
